4K 專區,#genre#
凤凰电影,http://122.224.58.42:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
TVB明珠,http://iptv.4666888.xyz/iptv2A.php?id=29#https://mytv.cdn.loc.cc/o12.php?id=mzt
TVB明珠,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUGeE1gxpzjLoQWTWir772RiW9xP-7Vhz6iB1D9htxteCYrrT1zajd8n21mzIJri_TqeOEAMPrPGtUZA8iM9Ah11IK4uG0LIlw3KaFdk4fwauAyKHAjgL4Tyq7kG4ymrDqKy67Wfy53YIT4PWa-8mCkC3Ffa1jwixSqREtjad3qPhQLyoz7LTqA-Nn1wk3l8-kIQVmAF-lsHkY0Gti7mZdIQ.m3u8?u=1756878715\r
TVB明珠,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUGeE1gxpzjLoQWTWir772RiW9xP-7Vhz6iB1D9htxteCYrrT1zajd8n21mzIJri_TqeOEAMPrPGtUZA8iM9Ah11IK4uG0LIlw3KaFdk4fwauAyKHAjgL4Tyq7kG4ymrDqKy67Wfy53YIT4PWa-8mCkC3Ffa1jwixSqREtjad3qPhQLyoz7LTqA-Nn1wk3l8-kIQVmAF-lsHkY0Gti7mZdIQ.m3u8?u=1756878715
VIUT,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUCyAmUjQt4lmB-pNy_F18VWxPKmNDQDs337CTVm_qW6hDEv2tYvwViDahnAwVbtuac7c0BB02h0QjEN1noglDO9ozxMJLQVvju8aAJqDCb0hG5qD77d7U2vb076QtjQyeCS5dRELGKiCg55QrOlVbgf7637GjVvCuL2_Zo18I-YVScN6ThBxt0scRZRX2ksHjVwhrQH8UucngZ9sPfg7sgw.m3u8?u=1756878715\r
TVNMOVIES,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGLjYsKqisO1Ro937ZfqcBa2FQllV8sSvdjSPUTFWkZsMyPZDsozvrD2c9oFtS-nS002y9uD2zH5FMcC-1zrGNytTICxcLRcFFbkEKStPvTUeQa1OZrwm1BL0X3zvo3EBl_792Z67opJGL2rduswIjViw1uEUU-MoM_JWU4EGy9onv1eOQh-bLfrKLQENYxnsQ5WDrD1K_wVwqIkuMBQoY3A.m3u8?u=1757123819\r
TVNMOVIES,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGv32jpFzpUtiLqAL7EQ3JNEST2U4w34DMZwX7vAjfAMC41yU40DED_cwdEWw4SE8fsei8QXEEX0mxh7PCx5FK6qHiuxbGKEpxPSx8OvsCj74Xtpyo5e9rkuS2OAnjUolrBH0bGs10Mb0tOcwn2zABpXbET8j8lcwrnJcjh7ed0qmRsMpD2HBOzcULRcWXsa3AeQZlFXalHUTslpy0sGzsiw.m3u8?u=1757123819\r
博斯无限Ⅱ,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iULwTk1od2wAo0zQCYARIwskZYtSsQOnaaYUIlzd4HO7lDDLzlbztOx1LEwrYWtzo3hVJYxWMCYHCE46zQmPkBVIpAG5WOSgGDPcAmhVanQ2yyQ7zjPwodFwrK8FejDtX2RCReBJHgvnBwnS5wa2nbPuIRClime3TQTAsFKUN1gwgusYoGOcE6b5AaYkxH9Wd-5fg7sDUV0JJXsM0nH-eHLQ.m3u8?u=1756878715\r
博斯无限Ⅱ,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGgVn88RSWK00eJD0skJwZtto4FpYhYW2nuACzd0vGaRdOB9K-qSAIrlsxFxVCNEaGKffhxon_6Z1DOhexms553VUanqm28nDRn7iGC-7QlsiF9kFjeqGk3B2MG4vfHQtWh98gCuiaodgzPwpyWKQcm-j3H3mD6yQMN_qhibVSmp8P5PbU3G4BPj40AqHLKVWDn83AvPa-BPKEYgeemySWDg.m3u8?u=1757123819\r
RCTI HD,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGhfs70iJV2m6JB61CiJHIw_wX4mjFkabgY8QfZzFS9vFZRjHlhaRsa3x65PgC7Z7B4BEJxx_zBluvHJ7bI8FSTS5xw_uGJ7pz18tZImXF_8pyp5dm_opxv8_7MttggyZxEW-XTE7-eUC1zgpNIDQdwqChaka8tOZwZmeP829sFTULXLuSQAObJmb933v0l2puvYf2nvRE5WI7ttB2c1SGxQ.m3u8?u=1757123819
RCTI HD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUmhEN0IQHqegUFibr1WLhfyuoZN0HKiBQ6zlDW75gfeywsBT1FFAJIZmSX9KLvSytaaFHYD0hXyf-oqXeeRbXSJponzVsEFHxDfcouwoJ6NA1YqrWjDrBTBmPQJji8cU_ev1DB0YFV3cWeMvYA6pw9AtjzEtG6W5wdArHTx1hXXgmfKrXuepBGf15wbI6zOeACC3T_ojp8tKdhWSuIW_AuQ.m3u8?u=1756878715
Viutv ee,https://stream1.freetv.fun/b5a76c27ebc1c319f7f069a1f275c700267fe7f78d2cc1d92d99f3d1c526538d.ctv
纬来电影 ee,https://stream1.freetv.fun/db34787fd35f3a77ba3ecbce0e49cbf8adeeb4e95b54b8869b24fbff95a1686c.ctv
东森电影 ee,https://stream1.freetv.fun/27aa55ca74d77bfa3ce700470208cb2ef13550344099a33d71e51eb7daecaac3.ctv
澳视体育,https://stream1.freetv.fun/11b0ee9026108d5eb2cfe40a42c071e49a7cde6b4302d06e58b24d36686d4429.m3u8
澳视体育,http://103.233.191.134:1935/ch4/sport_ch4.live/playlist.m3u8
ViuTvsix ee,https://stream1.freetv.fun/e7f0d0390abcce0a34dd1fe04d37d4cc2078fe698f620a519b7868e8fd259dcd.ctv
gold star,https://stream1.freetv.fun/63600a71ad76448e69fc83a8d3c9bf63fb3b43635ffdb15edd4f65b03cc02d29.m3u8
Viutv b,https://stream1.freetv.fun/f9680349a9abb624d2210ac1d8bcec0da482ef32c261d90845474ce89fa5f1ea.ctv
dazn combat,https://stream1.freetv.fun/cea572c8598749b8e5def003418c8548e0f81b2d43661e21072845b5b901d2c9.m3u8
dazn combat,https://stream1.freetv.fun/08a2cd661df2b1c6c18ce1157133c09c4c7f2d0ce5e923a11931b74ff3ecc107.m3u8
ViuTvsix b,https://stream1.freetv.fun/2022de93c6175f00f9f45e21257f2a488e5631f779ee9a6780b403d77e2429b2.ctv
smithsonian channel selects,https://stream1.freetv.fun/76dba6293f9dc490a833911a3c98b62eb7219e1e39877ee6989f7dcc94e792f5.m3u8
smithsonian channel selects,https://stream1.freetv.fun/95919f01ae25d3db2df22d372e5a7f8fb3dd5c0a5e7c89126c3cc8ed847236f3.m3u8
viutvsix,https://stream1.freetv.fun/df53d054294bb3499e8c5897908dd1e7a190e2505b2f45abd837a8bc405771fb.ctv
viutvsix,https://stream1.freetv.fun/1a7fde3e70bcb4a1190775d117fd0b40eb3beb97588b4db2afffb8d819b3cdec.m3u8
viutv,https://stream1.freetv.fun/5fc2ba313b387d2b2538a2e46aee6266cc10890fc8b8ccf478498b82af6f7c3b.ctv
viutv,https://stream1.freetv.fun/ad77293b3968d9314a0a612d10a82fcd2617e3370c750355a5ff31cced30ca13.m3u8
viutv,https://stream1.freetv.fun/855fcf2cb6242c3bbf91d073a966eefcecb239f58f03460b4947d32ee7785d2c.m3u8
东森戏剧 ee,https://stream1.freetv.fun/526fea39c889d7b305702968fe4c4b8422ad57a50f0b0352266fa35b803d882c.ctv
东森洋片 ee,https://stream1.freetv.fun/3b48be888da362d343d978fa6a6a6d39c8ec796e80cdb1add7600301a2698910.ctv
东森美洲2,https://stream1.freetv.fun/eb4ded3c365bf7d42bebf4dbe94e8f4a601ccf18f345bdeb7968b0fb5541c803.m3u8
中天娱乐 ee,https://stream1.freetv.fun/2cae120bcd011f14943570cecc8dc698695733de79d058bbe8d0e4a6049ca411.ctv
中天综合 ee,https://stream1.freetv.fun/afa4e6d6ed051e8ab7fa5dc77b611bc03422568dba848f026d4454ee72b6c572.ctv
纬来日本 ee,https://stream1.freetv.fun/b5b75af6b29e4ad6cb5704cc33b85184c60d29a947ce4d21796c89ea4e935080.ctv
纬来戏剧 ee,https://stream1.freetv.fun/975aa23361ccf59f1799c03664f6a7aeb7424015efa5034bc2a04a12d48e96a2.ctv
澳视葡文,http://103.233.191.134:1935/ch2/ch2.live/playlist.m3u8
澳视葡文,https://stream1.freetv.fun/64e4fe8d5dde94075a01b835c2c3743b0189a9c0ff3b84820cfd372489679b03.m3u8
澳视综艺,http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8
澳视综艺,https://stream1.freetv.fun/3fcd89f5033b6a5c0be73097d8d24992542548b6832a4b0787f8c4fe35e2e411.m3u8
香港C+频道,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8$官网
生命电视,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
生命电视,https://5ddce30eb4b55.streamlock.net/lifetv/lifetv.stream/playlist.m3u8
台湾|唯心WXTV2,http://61.216.67.119:1935/wxtv/wxtv.stream/playlist.m3u8
欧洲华文电视台1,http://oh.eztv.vip/live/eztv1.m3u8
香港面包,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
篮球长镜头,https://goodiptv.club/douyu/9399887
Starshine刹那,https://goodiptv.club/douyu/9191006
SKYE魏,https://goodiptv.club/douyu/9460834
星空茶茶,https://goodiptv.club/douyu/8635497
KBShinya,https://goodiptv.club/douyu/8970851
TVBS-Asia,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
生命电视台,http://211.73.19.201/live/AB167E56-808C-81D4-6471-76DC400D5192.m3u8?fmt=x264_1200K_ts&cpid=admin&size=1920X1080
纬來育乐,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUHWMHCytb2VBItbRCwo0LytB8PAWI5qHeUwo-0QWCs1A9pvx7CTVkX2S2BjFC9v_4VTOc_w8J6K6W0LmW8qDcIRNVjqwzlr6XAQODOJcYhoYrqJN-1kg5KNwb5OGLSM-DXI5Ny2_gglov0OFanF_bcaiIaTxmEtBkPvG6W3OUaiSSijmdpKngqt4Isvd4GkxUXoK3KpjQy_lIMwFTzaWjtA.m3u8?u=1756878715\r
纬來育乐,http://iptv.fr.to/test/Fmtv.php?id=wlyl\r
纬來综合,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUHWMHCytb2VBItbRCwo0LykA_uiEpHvW03tNX4HngqJnGzfHmgPSIB9CXLj3ovIrxDJIHt1drFnazqDOw_YzFTfMA5eIk3p9r3cwIQFU5cpfdb46Yrp_4-ygB0D7K8DEktWz0apes_3G6uQylmpLzDiHsKnTryo0sthj4TrINlSY6xYdWNOmoGD0OYxkOnvsu2WRKzud8UPVeERrSMQGtUw.m3u8?u=1756878715\r
纬來综合,http://iptv.fr.to/test/Fmtv.php?id=wlzh\r
靖天综合,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGU0_N2QcyGkuDJJUw4OAFBxVNHfoBrtdNMyLyro3L3SjPHhNo1SToMpWIfD5BbPnY8n82X_5hhnaz87-hEKYf3PlN2jWeNSPKoc3L01zrj7U2vUxUIn11E79q02RKWkDt713gPrV20nSXuY25D2VrT1HZWPD-yjK93c9L_O_EStwO_i9PtWKSyYpy_OJIwSSoWgvKAv6saJ0VClbsku8bQg.m3u8?u=1757123819\r
靖天综合,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUGoAizwDX2ugIXbPbDhCigNLn-n7PIJt-T7HR4f-8wnQLNP-nmXUB9tHaUrN7Vt8ryE9MfKN5jNHw7eSBRkwkBWMCfQr87AN5JxL6R2abG9DbzdMgXS3jE4L-y8LWElT2fhXQAfMRG_Ebw-IDFd1n_TdM_OYH7c2zpHXtRrWDt70TYm_mQhwiXikF-r795LZyKpsqJ70A3V5PTdGedWD3WQ.m3u8?u=1756878715\r
靖天综合,http://iptv.fr.to/test/Fmtv.php?id=jtzh\r
🇿🇦南非KZNTV,http://iptv.zkbhj.com/tv/url/go?id=023c6f5c22ab16bc1522811c64e2ee48f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
靖天卡通,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGWJlLRt1b4T37ZPf21HM56IcRWV0PxWWK-B5caSnchfYq6RPTF1GNyA4XXa7St8pZwZidEO1Pu8hx2-3R6Zz78QBOwZgqx2xOzOCDj4tFb8iVBxX2p-FFNmUtTSHGVfGN7-Jk1DEGGIp0Ih5xm8DoCrHstIGFlbS_FsG-A1prCygjsTZcZz5CQNyN_TsqM7BRPHXeBqmKcvOgaSGtHInsRA.m3u8?u=1757123819\r
靖天卡通,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUGoAizwDX2ugIXbPbDhCigFE3Cb3NIds8HwpJYL4Df1IGw_GO-UD5yX_vmFmoCBKuGUcGU7AkGY-gsn_xBKyo11WofcZx9mKASlQFXf9dz7bkqkm7EiRP_0dDqlTI7UAbNd3EvXj15O48vP7Gt9tqwiGBcJN80yV-gSn6n_oTmB7l0Lb4sLiqudQvDFKL_yulGx4iwfDVpeyC4y4w8t4cQw.m3u8?u=1756878715\r
靖天卡通,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGWJlLRt1b4T37ZPf21HM56IcRWV0PxWWK-B5caSnchfYq6RPTF1GNyA4XXa7St8pZwZidEO1Pu8hx2-3R6Zz78QBOwZgqx2xOzOCDj4tFb8iVBxX2p-FFNmUtTSHGVfGN7-Jk1DEGGIp0Ih5xm8DoCrHstIGFlbS_FsG-A1prCygjsTZcZz5CQNyN_TsqM7BRPHXeBqmKcvOgaSGtHInsRA.m3u8?u=1757123819
爱尔达影剧,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUROubjtkj6w5Ur6zxa5XTgiRGF7HQNlR0a58XFxBLkyM2ZIr-OffsOr_3XaKmabC1DpeaUi00YNFlD9pEHBjx4q_6wlzUsFxT8xL-iDp9jV1AtVokIOMMl5hx54NBJhlcTLT49hEV6xCWoVSaDifhLFLgwtl5MRYd5K4QZKWd8jN9hI5UdP8LpnBHcAA5EwStqGJqfdu8ZV2JKrUHHO9lgQ.m3u8?u=1756878715\r
无线戏曲,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OG9Kd648J8CJZARw5IiKZLssWei1iSE7J7zYkTFbvm-FK76M-hIvkIFf8T3eQhnTumANfn5qbNeTpD0HRI9ZUH7l4tJVQJKLTwPKWjHFE5v3qsKAGb9N9oOCBrwQDFjLhmHitiz9Zg-0KkNHga6SC3fDV0GKBE1c6Qh386-kMt445bDPJ3pjegLoFtsIbaB5QJT1XBy5ICl-KGo239W8jktg.m3u8?u=1757123819\r
无线戏曲,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OG9Kd648J8CJZARw5IiKZLssWei1iSE7J7zYkTFbvm-FK76M-hIvkIFf8T3eQhnTumANfn5qbNeTpD0HRI9ZUH7l4tJVQJKLTwPKWjHFE5v3qsKAGb9N9oOCBrwQDFjLhmHitiz9Zg-0KkNHga6SC3fDV0GKBE1c6Qh386-kMt445bDPJ3pjegLoFtsIbaB5QJT1XBy5ICl-KGo239W8jktg.m3u8?u=1757123819
无线戏曲,http://tl.061833.xyz/tl/null-15
探索频道,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvKU-Aw4PFwAvIn8K7Du4mEVHMuNt4FXbPf9SvxlxLQpyK4ElzHmpjpUh5gdP6VClo3RI0bQAB253Ba77OdXDa7sX1wnbgu6ape6GTBp9-UPRmm1uOg7BsiX0NfTgkdAJYFygF-tkq3hTreLzus73dNNJOwR3O6zhVcqSiibzpAW919OyzRANkaZj_qbR-RvtqB2TxZuFQTR7Gd3qXolCZw.m3u8?u=1756878715\r
探索频道,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvKU-Aw4PFwAvIn8K7Du4mEVHMuNt4FXbPf9SvxlxLQpyK4ElzHmpjpUh5gdP6VClo3RI0bQAB253Ba77OdXDa7sX1wnbgu6ape6GTBp9-UPRmm1uOg7BsiX0NfTgkdAJYFygF-tkq3hTreLzus73dNNJOwR3O6zhVcqSiibzpAW919OyzRANkaZj_qbR-RvtqB2TxZuFQTR7Gd3qXolCZw.m3u8?u=1756878715
博斯网球,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGh4TBufS2ZdMEDNTrY4GzRYgmyLbfm17q8g8Ho9EnvptgHkYQFxxf6BZFZgwQMURC3hz0agcQke7kY1YOjPpcb7IAb0scKLgJS5gyLRC2AR6cCFHwd-LVirBg4G3ISysLeo7dd0UBFpxDVLmLMBpp4IVL-4Y9oIIhBcsgACVwTqRkOwBRKvPLWZGN5GxyFs5G1JHbDxXdI9J1fb2SteRgAA.m3u8?u=1757123819\r
博斯网球,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUTrMyCqMXKCgK30HhBPyAK_CuRgoEj1K1TQCMqs1SLUEOuiiEKsfSvTUzPtLpaB5Dxyz7izmSPPIEf-iJz2UJjqCdDC9suIOYevSSKTWICwgWlXd7Itgyc35cuh6sOGl4wmhLC2HrGTymdJa92_H_59ovaKredQFcG-uXpbAgf0gjKPN7bvIY4qeA6IQDedjad_esRLJbQfT0urxje8Nhsw.m3u8?u=1756878715\r
博斯网球,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUTrMyCqMXKCgK30HhBPyAK_CuRgoEj1K1TQCMqs1SLUEOuiiEKsfSvTUzPtLpaB5Dxyz7izmSPPIEf-iJz2UJjqCdDC9suIOYevSSKTWICwgWlXd7Itgyc35cuh6sOGl4wmhLC2HrGTymdJa92_H_59ovaKredQFcG-uXpbAgf0gjKPN7bvIY4qeA6IQDedjad_esRLJbQfT0urxje8Nhsw.m3u8?u=1756878715
博斯高球,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUTrMyCqMXKCgK30HhBPyAKx6n2aH8F6OHhaq2X_wb9h_KHHlv3rDaySYuAfeRD6q3hWKDv2qgvvY5sAf9alAVQq5zxuN_I2uAP05WXOeh-gmVS3jZipRTbZSUMODEpusCKrXYV6YaLWcWBUN0Ow0jpPGi_oT1Ya8E7vXVUGerADGPGV_F6Wrr1mLd5KH_UZs_HILCZmvsY3GT41Q0uK8Jkg.m3u8?u=1756878715\r
博斯高球,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OG6yyABfCltW2c4Jb9U_8YKehD2VAQPhbVux4HQ22FzbDWVTzLnFH3TyBuFbDVXz2TKbRzrEOImzilk8RPYB5TVMB-78pn1blKwgxzdfRnA_qNUrfep0N4AUVWZ6AFX5eJjD3WWnoDQJo-iYJB2OGhYDREMd-UK3diz-mxH-q6AR4jl-O7vasa_YGhIXm68MUPdjNJ7hIOF28HdiLDLBVccQ.m3u8?u=1757123819\r
博斯高球,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OG6yyABfCltW2c4Jb9U_8YKehD2VAQPhbVux4HQ22FzbDWVTzLnFH3TyBuFbDVXz2TKbRzrEOImzilk8RPYB5TVMB-78pn1blKwgxzdfRnA_qNUrfep0N4AUVWZ6AFX5eJjD3WWnoDQJo-iYJB2OGhYDREMd-UK3diz-mxH-q6AR4jl-O7vasa_YGhIXm68MUPdjNJ7hIOF28HdiLDLBVccQ.m3u8?u=1757123819
博斯运动Ⅱ,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGXXAGWe7wgrEadJjTN8j7aDULfGRJbpOjPExlCR4b7qaDgR7sYn37bJoD-GGfxSnRNyF3hSsbKBlcPUOR_vTNh6QTMLdaXOXPs6oA2dDqUQpFCzWZ0n8oSxEd7yVYI39rRDJ18Tz8xpb5VwK6miB8MG5xT_L7uTIfWjZdEZSWnDxkN3XbjPNRatZ0HZarMXZ8RhnnSdnHCVMsCafk6djUDg.m3u8?u=1757123819\r
博斯运动Ⅱ,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU-PTrevW4Nb5kml8ZMd3at55McAKfqQYZ_bh0WHyvSLXgvua0UJSNbSpRSF_cwXxKsaG0TvWr2jw9UO5CsTLLc3I0x0LEqkmz5zXbLJGF1FlQV1qBvGgSkaK_bcVKjnJwVM40LuU-0SQ6zzLq7BILeX7l8-9u-H1E2qFrNopOjh-wvQY1QABGTFN6ZvXKxiDhjwkvHQt-kfnyjYICUQ7i8g.m3u8?u=1756878715\r
VIUTV6,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OG3aW9i9SB-BIEYyZTSRyErnt2laLOOR0exND7KAdAtVX4lh12-0rsoXN90UocmazY2iTdg0Up5Ztc8PUDRjjWn_E1o1DZXmtXyTUwyLQychLrtTZSYYDV5jJzYskOKT_fXB8dvwpmZ7Do6oRXesJhLAN5ncBg-SWR0d7H09uD4dU-jMNWrg7VPDdG4le_IR-fCa-91pv3CvN53yex4wxSnA.m3u8?u=1757123819\r
VIUTV6,http://pull-vivek.speedws.com/live/aaaviutv6.flv\r
VIUTV6,http://api.kkitv.itv888.vip:8080/streams/bvdslcl5cts/index.m3u8
TTVFINANCE,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OG-_83rLe_d1tYsvkQd1F_jVFBweGnPC6ChGnD_REbTIRUZLzWJhgxoBew6ckvgPacLYBTGoQxAKy7qDGb22Nnu9-NbnKLQ1FN1SUSkB7y0tuVtzrCG0HWpW0kF7SizSk4Ozia6xmX_7pTN0bueU9JqeKCXUUFeIF-sifyUrmGv5RuivIsUDHBiUJ2J7giYUlD_qf4YVZt9rbJJ2T15KoAdQ.m3u8?u=1757123819\r
TTVVARIETY,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGJJLV-Le4-W5Y2SF4nIwvMGdcL1MpyvK8i-oapRaLWbRCFmlObNRfhTMi7FqKyRd3DdJGUwpOt-FeCc0Pt_msOwTU5BxFPuxgOIOAWzh_Q455S6SCUySgu40WEnU45klx-968XnJYkL9M2JWDkyPLilGBeiJHEh8OYSnyZrmTtV9VbAuzCFYa2Nmc11edgRgqJTwxDkozz2jvl64BAH6AcQ.m3u8?u=1757123819\r
PTS XS HD,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGs7qstfnEAcZX1cubQDqayjCeTYTw84d4hNujBOvo4pmpKzsrR1hoxl2hjZY50GBJcPbh-hIbRidizFlqyY-tLigZ6rzE9uh5ubd6bGYB3n64B4VhBRppO7Khsdybhm1ugIqtyCSofFCGpS-sIV38sBrlyQnqbKiHp-qKvudO3LByoaO8Id64IipvaKfsAUVrj0mzWIXSBnuWW8syUxW-Pw.m3u8?u=1757123819
ชอง 澳视体育,https://stream1.freetv.fun/e7cba367253adf254be60a7d2a47b0670a18aaba00b10d2b4e2b9ae4eba2b82f.m3u8
ชอง 澳视体育,https://stream1.freetv.fun/c1874db48a22a08dceee28ef41e671c56a7fedc6e5d285434acb468ec8e63874.m3u8
bbc earth,https://stream1.freetv.fun/8ceea8c7e1961842e551fc90916350de2838ee500e19edf3fdbf2f2c0c3561bf.m3u8
bbc earth,https://stream1.freetv.fun/24358f38712d187d2fd38cb6f4c48fa88543e025ac9a386899adec203cb10b0a.m3u8
bbc earth,https://stream1.freetv.fun/8dabdb000c66c79f650b54fd05a1efb0645d33f45c7e056db656f8c9451cc264.m3u8
ttv,https://stream1.freetv.fun/f3f1e4c6caa6dfdca0cc37270c3d7316980e5bbf45333618e5a50f12722905b4.m3u8
tvb亚洲剧台,https://stream1.freetv.fun/fe2dbb4d5eaa4cbe031db7efd490f9a162b19052e943f9800e18b90e9ac5adaf.ctv
tvb plus超清,https://stream1.freetv.fun/da034e93c10ecf7d190dc26e54b87fb80766685de00d86afdf46a833c512cb27.ctv
ชอง bbc earth,https://stream1.freetv.fun/c5d042d56862cb15b7c1d63632f4af1d1eef22b318719cc48d0190fa4225a6f0.m3u8
viutv6高清,https://stream1.freetv.fun/c34b453ddb57c4641e22202a5d868b398148f0d4f86cc98beccb2f49ebcd755a.ctv
rock entertainment,https://stream1.freetv.fun/120e7a75c09373368fa9338e9a2e3db8f4e5e1481abe89ca2ddc0eeb99b58175.m3u8
viutv6 plus,https://stream1.freetv.fun/dafbaa724a18418c77b2d637b28b1a31b7438f3a4dfc9e93e5c5e3b0bc538847.ctv
viutv高清,https://stream1.freetv.fun/dcb93bc96d44fc8ee102cde52bcb32f067ef1a2a23e785fa4809cf3f054b0b4d.ctv
ชอง 澳视澳门,https://stream1.freetv.fun/d2e26396288b9f363e26cc630f13e4f1fde8fae958a0bde4ff2dac09f9a6ec9c.m3u8
ชอง 澳视澳门,https://stream1.freetv.fun/14ab57c2f60a541dd8f75219ee88553faf0194f96019a9dd38b46f41e3ada1fc.m3u8
bbc earth us,https://stream1.freetv.fun/02205072306ac6c143d2707e909bda809deef2a1bda1923da9681ec5744f7081.m3u8
ชอง 澳视葡文,https://stream1.freetv.fun/e839812d2a06a88476bd79f66170c1a4b0097c1b2503f7e761a764e4fbb72e52.m3u8
